Recording	Participant	Gender	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Average_pupil_diameter
Recording33	Participant31	Male	White on Black	py2sem (1)	1	py2sem	SecondPrint	5667	210	27	49915	175	4.88806
Recording33	Participant31	Male	White on Black	py2sem (1)	1	py2sem	VarDeclaration	4677	195	24	223	303	4.48059
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	BugIsHere	3185	177	18	19363	293	4.65138
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	16555	251	66	5634	248	4.49766
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	ForLoop	5188	288	18	226	190	4.5196
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	MainHeader	0		0			
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	2651	241	11	0	181	4.47363
Recording33	Participant31	Male	White on Black	py2syn (1)	1	py2syn	VarDeclaration	8863	253	35	447	237	4.42376
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	22125	267	83	0	140	4.24953
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	5775	231	25	30954	235	4.35049
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	0		0			
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	6352	276	23	13840	342	4.33155
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	InputList	6965	290	24	24699	212	4.41707
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	400	200	2	28024	227	4.34857
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	2635	220	12	30552	142	4.47029
Recording33	Participant31	Male	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	3149	197	16	393	70	4.16978
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	32591	265	123	8999	180	4.58035
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	0		0			
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	8222	265	31	32104	177	4.7284
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	Return	2513	209	12	37052	185	4.82943
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	4058	239	17	353	162	4.30992
Recording33	Participant31	Male	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	5613	295	19	5739	217	4.38598
Recording28	Participant26	Female	White on Black	java1 (1)	1	java1	FunctionHeader	2997	250	12	470	193	3.49443
Recording28	Participant26	Female	White on Black	java1 (1)	1	java1	Loop	86855	315	276	0	122	3.68507
Recording28	Participant26	Female	White on Black	java1 (1)	1	java1	ReturnValue	2450	245	10	75128	318	3.68986
Recording28	Participant26	Female	White on Black	java1 (1)	1	java1	VarDeclaration	12204	330	37	3575	318	3.60417
Recording28	Participant26	Female	White on Black	java1 (1)	1	java1	VarUpdate	13990	341	41	73081	170	3.6421
Recording28	Participant26	Female	White on Black	java2 (1)	1	java2	BugIsHere	11622	298	39	16239	262	3.68245
Recording28	Participant26	Female	White on Black	java2 (1)	1	java2	ForLoop	20512	311	66	235	185	3.68659
Recording28	Participant26	Female	White on Black	java2 (1)	1	java2	FunctionHeader	9912	320	31	1062	260	3.5218
Recording28	Participant26	Female	White on Black	java2 (1)	1	java2	VarDeclaration	2890	241	12	670	365	3.54353
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	44171	274	161	13538	137	3.59977
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	25985	241	108	21517	142	3.6563
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	36724	240	153	8867	357	3.48478
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	43414	278	156	15970	193	3.63736
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	1547	387	4	418	567	3.53198
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	28531	250	114	15672	272	3.55138
Recording28	Participant26	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	40857	267	153	0	183	3.5479
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	6550	364	18	56088	423	3.6581
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	15651	307	51	6607	155	3.58005
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	6057	263	23	5069	172	3.64816
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	2768	231	12	20096	253	3.54672
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	768	384	2	3410	323	3.43229
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	9527	232	41	3009	177	3.64258
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	Return	4342	310	14	57046	170	3.78332
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	7967	257	31	32914	168	3.63468
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	3737	249	15	56533	202	3.71004
Recording28	Participant26	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	3458	314	11	3219	165	3.78488
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	14830	265	56	2532	258	3.5352
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	14387	282	51	2172	333	3.61168
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	23316	253	92	1779	180	3.65728
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	Increment	8875	341	26	875	252	3.75241
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	1890	315	6	427	270	3.45028
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	5829	224	26	0	147	3.67479
Recording28	Participant26	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	17282	258	67	195	197	3.57019
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	15239	288	53	19204	177	3.55446
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	18575	277	67	3402	195	3.62095
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	12177	304	40	3856	422	3.60491
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	1325	265	5	397	427	3.42675
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	1980	220	9	20211	177	3.69675
Recording28	Participant26	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	8955	271	33	199	173	3.59307
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	74033	356	208	225	323	3.619
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	11709	239	49	81650	82	3.6619
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	13417	419	32	2847	362	3.44841
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	8840	268	33	5983	227	3.61776
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	21687	305	71	0	180	3.66774
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	4907	245	20	1890	70	3.5719
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	3397	243	14	93480	188	3.59117
Recording28	Participant26	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	8447	282	30	3232	205	3.52215
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	60471	287	211	89	192	3.68375
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	0		0			
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	13597	267	51	16324	278	3.71022
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	4368	257	17	18967	613	3.64278
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	6398	256	25	3252	160	3.66729
Recording28	Participant26	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	5230	227	23	322	145	3.63066
Recording14	Participant9	Female	White on Black	java1 (1)	1	java1	FunctionHeader	1537	220	7	577	142	4.61399
Recording14	Participant9	Female	White on Black	java1 (1)	1	java1	Loop	8981	225	40	0	185	4.89836
Recording14	Participant9	Female	White on Black	java1 (1)	1	java1	ReturnValue	178	178	1	137019	178	5.39002
Recording14	Participant9	Female	White on Black	java1 (1)	1	java1	VarDeclaration	3985	210	19	399	138	4.83917
Recording14	Participant9	Female	White on Black	java1 (1)	1	java1	VarUpdate	552	552	1	138986	552	5.36527
Recording14	Participant9	Female	White on Black	java2 (1)	1	java2	BugIsHere	112	112	1	91903	112	4.8228
Recording14	Participant9	Female	White on Black	java2 (1)	1	java2	ForLoop	17075	213	80	0	153	4.74215
Recording14	Participant9	Female	White on Black	java2 (1)	1	java2	FunctionHeader	4307	196	22	353	130	4.66894
Recording14	Participant9	Female	White on Black	java2 (1)	1	java2	VarDeclaration	3300	165	20	5249	77	4.61043
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	1683	168	10	12010	240	4.62066
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	317	106	3	33441	80	4.92158
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	1532	191	8	9979	202	4.51839
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	352	176	2	27207	228	4.6808
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	0		0			
Recording14	Participant9	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	16601	272	61	183	77	4.60383
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	1048	210	5	29978	310	4.9524
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	957	239	4	17346	428	4.89331
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	617	154	4	190	128	4.73931
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	1172	391	3	28196	272	5.20954
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	105	105	1	837	105	4.82622
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	595	198	3	3875	280	4.97921
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	Return	137	68	2	26652	73	5.15347
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	143	143	1	29821	143	4.90978
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	1543	220	7	43496	123	5.12794
Recording14	Participant9	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	1913	213	9	357	185	4.77431
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	390	98	4	5123	108	4.57573
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	1813	181	10	6090	145	4.70246
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	607	121	5	9883	68	4.9471
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	Increment	262	131	2	32709	60	4.86379
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	157	157	1	617	157	4.55571
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	256	128	2	77415	240	5.08865
Recording14	Participant9	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	3147	175	18	0	185	4.63826
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	5522	230	24	18154	183	4.78066
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	5507	204	27	7036	213	4.76256
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	9135	218	42	2889	172	4.65041
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	562	187	3	454	122	4.86086
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	3452	216	16	21313	165	4.94091
Recording14	Participant9	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	4143	218	19	1099	330	4.66631
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	3973	181	22	3695	90	4.90265
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	440	220	2	135879	252	4.98739
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	1626	232	7	0	186	4.87291
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	1877	313	6	129892	375	4.86058
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	73	73	1	142792	73	5.28242
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	328	328	1	137632	328	5.0768
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	908	182	5	176081	157	5.11979
Recording14	Participant9	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1860	186	10	2921	250	4.6926
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	ForLoop	5925	169	35	7341	152	4.7062
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	FuncHeader	0		0			
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	JoinSentence	1542	171	9	17531	217	4.87367
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	Return	0		0			
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	SentenceSplit	1877	125	15	1865	125	4.56398
Recording14	Participant9	Female	White on Black	pycomp2 (1)	1	pycomp2	VarDeclaration	2262	174	13	5704	115	4.59988
Recording3	Participant3	Female	White on Black	java1 (1)	1	java1	FunctionHeader	1748	219	8	522	290	3.99342
Recording3	Participant3	Female	White on Black	java1 (1)	1	java1	Loop	18262	217	84	75	153	4.25421
Recording3	Participant3	Female	White on Black	java1 (1)	1	java1	ReturnValue	0		0			
Recording3	Participant3	Female	White on Black	java1 (1)	1	java1	VarDeclaration	1700	213	8	2042	312	4.13939
Recording3	Participant3	Female	White on Black	java1 (1)	1	java1	VarUpdate	2598	260	10	19362	117	4.32312
Recording3	Participant3	Female	White on Black	java2 (1)	1	java2	BugIsHere	245	245	1	17446	245	4.18481
Recording3	Participant3	Female	White on Black	java2 (1)	1	java2	ForLoop	21576	257	84	0	125	4.13158
Recording3	Participant3	Female	White on Black	java2 (1)	1	java2	FunctionHeader	6027	232	26	497	172	3.98913
Recording3	Participant3	Female	White on Black	java2 (1)	1	java2	VarDeclaration	6290	210	30	172	190	3.99188
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	BuggyCall	22635	238	95	16411	123	3.8789
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	BugIsHere	7670	226	34	24948	305	3.92736
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	CastingCall	21749	227	96	10618	253	3.8767
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	CastingFunction	32074	247	130	21511	197	3.94151
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	MainHeader	0		0			
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	PrintStatement	23350	236	99	19906	143	3.91274
Recording3	Participant3	Female	White on Black	py1sem (1)	1	py1sem	VarDeclaration	11112	214	52	226	137	3.8789
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	BugIsHere	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	FirstIfStatement	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	FunctionCall	145	145	1	430	145	3.60084
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	FunctionHeader	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	MainHeader	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	PrintStatement	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	Return	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	SecondIfStatement	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	ThirdIfStatement	0		0			
Recording3	Participant3	Female	White on Black	py1syn (1)	1	py1syn	VarDeclaration	0		0			
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere	5447	218	25	4310	178	3.6958
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	BugIsHere2	6198	269	23	4508	193	3.61866
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	FirstPrint	8522	203	42	19907	173	3.65503
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	Increment	1370	196	7	20853	163	3.606
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	MainHeader	142	142	1	48474	142	3.83081
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	SecondPrint	1888	236	8	20633	198	3.57767
Recording3	Participant3	Female	White on Black	py2sem (1)	1	py2sem	VarDeclaration	9602	240	40	451	150	3.79033
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	BugIsHere	11440	249	46	9860	525	3.86525
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	FirstIfStatement	14394	253	57	8552	243	3.82968
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	ForLoop	31186	244	128	1838	228	3.83018
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	MainHeader	305	305	1	110900	305	3.78245
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	ThirdIfStatement	960	192	5	16299	212	4.01601
Recording3	Participant3	Female	White on Black	py2syn (1)	1	py2syn	VarDeclaration	20414	258	79	302	175	3.79417
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	ForLoop	25890	244	106	3455	380	3.74724
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncCall	2142	195	11	33003	137	3.98333
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncHeader	167	167	1	384	167	3.27291
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	FuncReturn	5520	263	21	5740	385	3.92663
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	InputList	6422	214	30	23359	170	3.87716
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	MainHeader	4047	225	18	15784	177	3.80301
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	PrintStatement	0		0			
Recording3	Participant3	Female	White on Black	pycomp1 (1)	1	pycomp1	VarDeclaration	1498	214	7	959	113	3.78757
